SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Science","White","<3","<3","*","*","N/A","N/A","N/A","<3","*","76","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2058.6000000000000000","16.4000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Science","Economically Disadvantaged","<3","<3","*","*","N/A","N/A","N/A","<3","*","93","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2059.2000000000000000","16.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","Economically Disadvantaged","<3","*","33","50","N/A","N/A","N/A","8","83","91","<=5%","*","36.3","54.9","N/A","N/A","N/A","8.80","91.20","2070.9000000000000000","17.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","English Learners","<3","<3","*","*","N/A","N/A","N/A","<3","*","71","<=5%","<=5%","*","*","N/A","N/A","N/A","<=5%",">=95%","2066.1000000000000000","12.8000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","Not English Learners","<3","*","*","<3","N/A","N/A","N/A","6","14","20","<=20%","*","*","<=20%","N/A","N/A","N/A","30.00","70.00","2088.2000000000000000","19.3000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","Asian","<3","<3","<3","*","N/A","N/A","N/A","<3","*","12","<=50%","<=50%","<=50%",">=50%","N/A","N/A","N/A","<=50%",">=50%","2064.3000000000000000","7.9000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","Black or African American","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","White","<3","*","27","40","N/A","N/A","N/A","7","67","74","<=5%","*","36.5","54.1","N/A","N/A","N/A","9.50","90.50","2070.9000000000000000","17.2000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63912","Oakland International Academy","02212","Oakland International Academy - High School","82","Wayne","PSA School","High School","Suburb: Large","Wayne Region","         3","11","Social Studies","All Students","<3","*","33","50","N/A","N/A","N/A","8","83","91","<=5%","*","36.3","54.9","N/A","N/A","N/A","8.80","91.20","2070.9000000000000000","17.1000000000000000","N/A","*","*","*","*","*"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Students Without Disabilities","<3","*","20","49","N/A","N/A","N/A","9","69","78","<=5%","*","25.6","62.8","N/A","N/A","N/A","11.50","88.50","2076.5000000000000000","18.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","English Learners","<3","<3","<3","*","N/A","N/A","N/A","<3","*","10","<=50%","<=50%","<=50%",">=50%","N/A","N/A","N/A","<=50%",">=50%","2060.0000000000000000","8.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Not English Learners","<3","*","21","43","N/A","N/A","N/A","9","64","73","<=5%","*","28.8","58.9","N/A","N/A","N/A","12.30","87.70","2078.1000000000000000","17.6000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","English Learners","<3","<3","*","*","N/A","N/A","N/A","<3","*","10","<=50%","<=50%",">=50%","<=50%","N/A","N/A","N/A","<=50%",">=50%","2076.1000000000000000","14.6000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Not English Learners","<3","*","43","8","N/A","N/A","N/A","22","51","73","<=5%","*","58.9","11.0","N/A","N/A","N/A","30.10","69.90","2090.3000000000000000","18.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Economically Disadvantaged","<3","*","46","10","N/A","N/A","N/A","21","56","77","<=5%","*","59.7","13.0","N/A","N/A","N/A","27.30","72.70","2088.2000000000000000","17.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Economically Disadvantaged","<3","*","20","50","N/A","N/A","N/A","7","70","77","<=5%","*","26.0","64.9","N/A","N/A","N/A","9.10","90.90","2075.8000000000000000","17.2000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Male","<3","*","10","19","N/A","N/A","N/A","6","29","35","<=10%","*","28.6","54.3","N/A","N/A","N/A","17.10","82.90","2081.1000000000000000","18.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Female","<3","<3","11","34","N/A","N/A","N/A","3","45","48","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2072.1000000000000000","16.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Male","<3","*","20","4","N/A","N/A","N/A","11","24","35","<=10%","*","57.1","11.4","N/A","N/A","N/A","31.40","68.60","2091.3000000000000000","18.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Female","<3","*","29","7","N/A","N/A","N/A","12","36","48","<=10%","*","60.4","14.6","N/A","N/A","N/A","25.00","75.00","2086.6000000000000000","18.3000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Students Without Disabilities","<3","*","47","8","N/A","N/A","N/A","23","55","78","<=5%","*","60.3","10.3","N/A","N/A","N/A","29.50","70.50","2090.0000000000000000","17.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","All Students","<3","*","21","53","N/A","N/A","N/A","9","74","83","<=5%","*","25.3","63.9","N/A","N/A","N/A","10.80","89.20","2075.9000000000000000","17.8000000000000000","N/A","*","*","*","*","*"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Black or African American","<3","*","39","8","N/A","N/A","N/A","12","47","59","<=10%","*","66.1","13.6","N/A","N/A","N/A","20.30","79.70","2086.0000000000000000","16.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","White","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Hispanic of Any Race","<3","*","*","<3","N/A","N/A","N/A","9","11","20","<=20%","*","*","<=20%","N/A","N/A","N/A","45.00","55.00","2095.2000000000000000","21.8000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Black or African American","<3","*","14","40","N/A","N/A","N/A","5","54","59","<=10%","<=10%","*","*","N/A","N/A","N/A","<=10%",">=90%","2074.9000000000000000","16.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","White","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Hispanic of Any Race","<3","<3","5","12","N/A","N/A","N/A","3","17","20","<=20%","<=20%","*","*","N/A","N/A","N/A","<=20%",">=80%","2077.3000000000000000","19.4000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","All Students","<3","*","49","11","N/A","N/A","N/A","23","60","83","<=5%","*","59.0","13.3","N/A","N/A","N/A","27.70","72.30","2088.6000000000000000","18.3000000000000000","N/A","*","*","*","*","*"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","00000","All Buildings","82","Wayne","PSA District","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Black or African American","<3","*","39","8","N/A","N/A","N/A","12","47","59","<=10%","*","66.1","13.6","N/A","N/A","N/A","20.30","79.70","2086.0000000000000000","16.1000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","All Students","<3","*","49","11","N/A","N/A","N/A","23","60","83","<=5%","*","59.0","13.3","N/A","N/A","N/A","27.70","72.30","2088.6000000000000000","18.3000000000000000","N/A","*","*","*","*","*"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Economically Disadvantaged","<3","*","46","10","N/A","N/A","N/A","21","56","77","<=5%","*","59.7","13.0","N/A","N/A","N/A","27.30","72.70","2088.2000000000000000","17.5000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Not Economically Disadvantaged","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Social Studies","Students With Disabilities","*","*","*","*","N/A","N/A","N/A","*","*","<10","*","*","*","*","N/A","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"16 - 17 School Year","M-STEP","N/A","82","Wayne RESA","63914","Advanced Technology Academy","09910","Advanced Technology Academy","82","Wayne","PSA School","Elem thru High School","City: Midsize","Wayne Region","         3","11","Science","Students Without Disabilities","<3","*","20","49","N/A","N/A","N/A","9","69","78","<=5%","*","25.6","62.8","N/A","N/A","N/A","11.50","88.50","2076.5000000000000000","18.0000000000000000","N/A","N/A","N/A","N/A","N/A","N/A"
